Nome da Origem;Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial_1;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;Column1
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;;;;b3C;2;9;CURITIBA;PR;01/03/2022;7800767;0;7435871;0;364896;0;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO MODAL S.A.;30723886;BCO MODAL S.A. - PRUDENCIAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;01/03/2022;7567512;1133552;6289529;5401435;1277983;35945;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;01/03/2022;7476121;4587736;6518258;4670350;957863;35243;0;35;
dado-Instituições-Individuais-resumo-03-22.csv;ITAU CORRETORA DE VALORES S.A.;61194353;ITAU - PRUDENCIAL;10069;80099;n2;2;15;SAO PAULO;SP;01/03/2022;7358669;0;4976930;208758;2381738;110491;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;01/03/2022;6781622;4787046;5789792;3218695;991830;35754;0;33;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;;;;b3S;2;9;MARINGA;PR;01/03/2022;6609211;4092476;5888712;3772802;720499;27158;0;112;
dado-Instituições-Individuais-resumo-03-22.csv;MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;MIDWAY S.A. - SCFI - PRUDENCIAL;;83553;n1;2;14;SAO PAULO;SP;01/03/2022;6583020;4988109;5363468;2325392;1219552;6124;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;01/03/2022;6528293;167269;6271798;4673756;256495;8330;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO BV S.A.;1858774;VOTORANTIM - PRUDENCIAL;51011;80484;b1;2;8;SAO PAULO;SP;01/03/2022;6510798;5002774;5027557;1684368;1483241;-25774;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;SCANIA BANCO S.A.;11417016;SCANIA - PRUDENCIAL;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;01/03/2022;6383288;6328763;5640664;5536786;742624;21196;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;01/03/2022;6278478;63323;6067361;0;211117;11800;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA S.A. CFI - PRUDENCIAL;52010;83632;n1;2;14;SAO PAULO;SP;01/03/2022;6236678;1749444;301641;12346;5935036;64179;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;01/03/2022;6189239;4154110;5489067;3403851;700172;37664;0;84;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO VOITER S.A.;61024352;BANCO VOITER - PRUDENCIAL;50531;80415;b1;2;8;SAO PAULO;SP;01/03/2022;6002893;886506;5649715;5189504;353178;-30324;5;0;
dado-Instituições-Individuais-resumo-03-22.csv;BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO - PRUDENCIAL;10045;80075;n2;2;15;OSASCO;SP;01/03/2022;5941964;14;3712083;596759;2229881;58764;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO DIGIMAIS S.A.;92874270;BANCO DIGIMAIS - PRUDENCIAL;;81799;b1;3;8;SAO PAULO;SP;01/03/2022;5899701;2838020;5561123;4715998;338578;-6829;4;4;
dado-Instituições-Individuais-resumo-03-22.csv;BB-BANCO DE INVESTIMENTO S/A;24933830;BB - PRUDENCIAL;49906;80329;b2;1;13;BRASILIA;DF;01/03/2022;5859849;0;4854345;4081434;1005504;135365;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;01/03/2022;5846443;3997750;5240337;3244286;606106;32468;0;96;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;;;;b3S;2;9;CHAPECO;SC;01/03/2022;5804450;3747213;5096607;4458545;707843;56203;0;99;
dado-Instituições-Individuais-resumo-03-22.csv;DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU - PRUDENCIAL;10069;80099;n1;2;19;SAO PAULO;SP;01/03/2022;5803089;0;5082633;234977;720456;70747;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI - PRUDENCIAL;50940;80460;n1;2;14;SAO PAULO;SP;01/03/2022;5763689;4824505;5172713;3947127;590976;10791;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;33868597;CITIBANK - PRUDENCIAL;30403;80192;n2;3;16;SAO PAULO;SP;01/03/2022;5701580;0;5510310;0;191269;49590;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO INDUSTRIAL DO BRASIL S.A.;31895683;INDUSTRIAL DO BRASIL - PRUDENCIAL;50988;80477;b1;2;8;SAO PAULO;SP;01/03/2022;5687607;4172462;5033439;4787463;654168;16810;10;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO BS2 S.A.;71027866;BS2 - PRUDENCIAL;52034;80422;b1;2;8;BELO HORIZONTE;MG;01/03/2022;5659584;874474;5045768;4374036;613816;-9409;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;01/03/2022;5631411;576446;5087186;694455;544225;0;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO FIDIS S/A;62237425;BANCO FIDIS - PRUDENCIAL;;81751;b2;3;8;BETIM;MG;01/03/2022;5563311;4866932;4504595;4388708;1058716;39091;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB - PRUDENCIAL;49906;80329;n1;1;19;BRASILIA;DF;01/03/2022;5338678;245755;490502;249145;4848176;65371;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO CARGILL S.A.;3609817;BCO CARGILL S.A. - PRUDENCIAL;;81414;b1;3;8;SAO PAULO;SP;01/03/2022;5177127;3205026;4451076;2913957;726051;21845;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;01/03/2022;5171607;0;5130363;376990;41244;4250;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO BRADESCO BERJ S.A.;33147315;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;01/03/2022;5081134;604;1304595;1319;3776539;57070;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3751794;TERRA INVESTIMENTOS DTVM - PRUDENCIAL;52113;84514;n2;2;16;SAO PAULO;SP;01/03/2022;5061626;0;5017427;876726;44200;-1262;4;0;
dado-Instituições-Individuais-resumo-03-22.csv;SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA - PRUDENCIAL;10083;80109;n1;2;19;SAO PAULO;SP;01/03/2022;5030208;932828;4579948;3887635;450260;-15066;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;REALIZE CFI - PRUDENCIAL;;84703;n1;3;14;PORTO ALEGRE;RS;01/03/2022;5018297;4986769;4241755;999601;776542;38402;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;;;;b3S;2;9;GOIANIA;GO;01/03/2022;4973353;3280904;4196104;3871645;777249;32213;0;52;
dado-Instituições-Individuais-resumo-03-22.csv;UNIPRIME DO BRASIL - COOPERATIVA DE CRÉDITO LTDA.;2398976;;;;b3S;2;9;LONDRINA;PR;01/03/2022;4917536;2531647;4146845;3885407;770691;50448;0;38;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;01/03/2022;4844945;106316;4546114;133941;298830;4280;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;;;;b3S;2;9;NOVA PETROPOLIS;RS;01/03/2022;4705317;3095139;4132082;3448863;573235;29271;0;45;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;;;;b3S;2;9;VILHENA;RO;01/03/2022;4699205;3674794;4087749;2716838;611456;50389;0;43;
dado-Instituições-Individuais-resumo-03-22.csv;MERCADO CRÉDITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37679449;MERCADO PAGO IP - PRUDENCIAL;;84820;n1;2;14;OSASCO;SP;01/03/2022;4676065;701594;4350895;4201611;325169;-90948;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;;;;b3S;2;9;PONTA GROSSA;PR;01/03/2022;4655747;2791281;4173973;3019685;481773;24205;0;35;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO HYUNDAI CAPITAL BRASIL S.A.;30172491;SANTANDER - PRUDENCIAL;30379;80185;b2;3;8;SAO PAULO;SP;01/03/2022;4598692;4471457;4211624;4176526;387068;18656;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;;;;b3S;2;9;CARLOS BARBOSA;RS;01/03/2022;4585085;3327873;4032981;2906256;552105;34562;0;39;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;;;;b3S;2;9;TANGARA DA SERRA;MT;01/03/2022;4565028;2981052;3883215;2445078;681812;51643;0;57;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO HONDA S.A.;3634220;HONDA - PRUDENCIAL;51396;80611;b2;3;8;SAO PAULO;SP;01/03/2022;4549173;3961146;3462687;3190340;1086486;28602;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO TRIANGULO S.A.;17351180;BCO TRIANGULO S.A. - PRUDENCIAL;;81438;b1;2;8;UBERLANDIA;MG;01/03/2022;4549156;2522346;3909622;2977557;639534;-3528;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO LOSANGO S.A. - BANCO MÚLTIPLO;33254319;BRADESCO - PRUDENCIAL;10045;80075;b2;2;8;OSASCO;SP;01/03/2022;4521357;3257572;2416781;1832985;2104576;30223;2;58;
dado-Instituições-Individuais-resumo-03-22.csv;SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;;;;b3S;2;9;BELO HORIZONTE;MG;01/03/2022;4481007;2487475;3828917;3643146;652089;33207;0;36;
dado-Instituições-Individuais-resumo-03-22.csv;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;34111187;HAITONG - PRUDENCIAL;51482;80666;b2;3;13;SAO PAULO;SP;01/03/2022;4453467;510609;3900054;3425269;553412;1071;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;;;;b3S;2;9;ERECHIM;RS;01/03/2022;4450266;2977130;3961257;2445239;489009;24779;0;58;
dado-Instituições-Individuais-resumo-03-22.csv;CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;;;;b3S;2;9;CAMPO MOURAO;PR;01/03/2022;4400579;2150958;3412874;3254485;987705;50088;0;50;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO SISTEMA S.A.;76543115;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;01/03/2022;4357175;120979;3181762;2431415;1175413;60047;1;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;;;;b3C;2;9;CUIABA;MT;01/03/2022;4298636;0;3954131;0;344505;34;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;;;;b3S;2;9;DOURADOS;MS;01/03/2022;4290592;2629956;3558628;2507464;731964;45489;0;43;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA;37442605;;;;b3S;2;9;COLIDER;MT;01/03/2022;4204720;2619765;3700278;2143740;504441;23913;0;41;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO DA CHINA BRASIL S.A.;10690848;BCO DA CHINA BRASIL S.A. - PRUDENCIAL;;81816;b1;3;8;SAO PAULO;SP;01/03/2022;4146800;1953763;3711364;2667061;435436;2726;2;1;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;;;;b3S;2;9;CERRO LARGO;RS;01/03/2022;4144832;2870630;3550700;2259873;594131;24553;0;50;
dado-Instituições-Individuais-resumo-03-22.csv;BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;BR PARTNERS - PRUDENCIAL;;80934;b2;2;13;SAO PAULO;SP;01/03/2022;4015569;55944;3367458;3098482;648110;14751;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA;10878448;PAYPAL DO BRASIL IP - PRUDENCIAL;;85018;n4;2;41;SAO PAULO;SP;01/03/2022;3973493;0;3895281;721719;78211;-49728;1;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;;;;b3S;2;9;CRUZ ALTA;RS;01/03/2022;3928961;2587540;3203709;1685104;725251;55067;0;30;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;;;;b3S;2;9;RIO VERDE;GO;01/03/2022;3902652;2655577;3052059;2451333;850592;55911;0;23;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;;;;b3S;2;9;SORRISO;MT;01/03/2022;3899191;2020176;3293476;2513991;605715;36263;0;18;
dado-Instituições-Individuais-resumo-03-22.csv;DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;AF DESENVOLVE SP S.A. - PRUDENCIAL;;81153;n1;1;30;SAO PAULO;SP;01/03/2022;3878269;2137242;1523958;1422088;2354310;50459;1;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;;;;b3S;2;9;CAMPO GRANDE;MS;01/03/2022;3840538;2420080;3434493;2171611;406045;20608;0;37;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;;;;b3S;2;9;CANARANA;MT;01/03/2022;3835152;2895910;3217134;1275229;618018;50154;0;22;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO RODOBENS S.A.;33603457;RODOBENS - PRUDENCIAL;;80855;b1;2;8;SAO PAULO;SP;01/03/2022;3789807;2651648;3152977;2998079;636830;11695;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;OMNI BANCO S.A.;60850229;OMNI - PRUDENCIAL;50940;80460;b1;2;8;SAO PAULO;SP;01/03/2022;3683117;1258139;3321463;3133411;361655;25497;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;;84057;b1;3;8;SAO PAULO;SP;01/03/2022;3658960;2523547;2683671;2322299;975288;13340;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO DIGIO S.A.;27098060;BANCO DIGIO - PRUDENCIAL;;84655;b2;3;8;BARUERI;SP;01/03/2022;3650177;2432527;3234299;1403890;415878;-79900;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO CATERPILLAR S.A.;2658435;BCO CATERPILLAR S.A. - PRUDENCIAL;;81397;b2;3;8;SAO PAULO;SP;01/03/2022;3562984;3435118;2541735;2296424;1021249;4874;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;;;;b3C;2;9;CABEDELO;PB;01/03/2022;3547243;119020;3372821;0;174422;741;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;;;;b3S;2;9;LINHARES;ES;01/03/2022;3546083;2232617;2819882;2423134;726201;51191;0;22;
dado-Instituições-Individuais-resumo-03-22.csv;PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;PEFISA S.A. - PRUDENCIAL;;80305;n1;2;14;SAO PAULO;SP;01/03/2022;3526395;2252351;2931250;1493753;595146;9411;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;;;;b3S;2;9;CAMPO VERDE;MT;01/03/2022;3420958;2652413;3006024;1425057;414934;4143;0;18;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO ITAÚ BBA S.A.;17298092;ITAU - PRUDENCIAL;10069;80099;b1;2;8;SAO PAULO;SP;01/03/2022;3311934;0;491604;0;2820330;281874;10;0;
dado-Instituições-Individuais-resumo-03-22.csv;MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4323351;MORGAN STANLEY - PRUDENCIAL;51413;80628;n2;3;15;SAO PAULO;SP;01/03/2022;3272001;0;1786736;0;1485265;42540;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;;;;b3C;2;9;FLORIANOPOLIS;SC;01/03/2022;3264265;0;3112088;0;152176;1590;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO RENDIMENTO S.A.;68900810;RENDIMENTO - PRUDENCIAL;51468;80659;b1;2;2;SAO PAULO;SP;01/03/2022;3263877;681137;2878369;2002995;385508;19662;7;1;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO CREDIT SUISSE (BRASIL) S.A.;32062580;CREDIT SUISSE - PRUDENCIAL;30771;80219;b1;3;8;SAO PAULO;SP;01/03/2022;3247552;2884515;3018848;3000630;228704;6881;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;;;;b3S;2;9;ENCANTADO;RS;01/03/2022;3195359;1351035;2557449;2189891;637910;38256;0;21;
dado-Instituições-Individuais-resumo-03-22.csv;ING BANK N.V.;49336860;ING - PRUDENCIAL;51073;80501;b1;3;28;SAO PAULO;SP;01/03/2022;3159058;0;2598801;1046918;560257;27438;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO ABN AMRO S.A.;3532415;BCO ABN AMRO S.A. - PRUDENCIAL;;81579;b1;3;8;SAO PAULO;SP;01/03/2022;3149470;0;2553288;1163541;596181;7252;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;;;;b3S;2;9;MARINGA;PR;01/03/2022;3035433;1973706;2721754;2321453;313679;13312;0;97;
dado-Instituições-Individuais-resumo-03-22.csv;FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;FACTA S.A. CFI - PRUDENCIAL;;83704;n1;2;14;PORTO ALEGRE;RS;01/03/2022;3007122;2627813;2796530;2535099;210592;11153;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;;;;b3S;2;9;SAO GABRIEL DO OESTE;MS;01/03/2022;3000815;1910013;2634510;1497982;366305;17328;0;24;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;;;;b3C;2;9;GOIANIA;GO;01/03/2022;2965938;0;2777628;0;188310;0;0;0;
dado-Instituições-Individuais-resumo-03-22.csv;BANCO IBM S.A.;34270520;BANCO IBM S.A. - PRUDENCIAL;;81689;b2;3;8;RIO DE JANEIRO;RJ;01/03/2022;2883251;2411398;2420991;2159983;462259;10538;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;NEON PAGAMENTOS S.A.;20855875;NEON PAGAMENTOS IP - PRUDENCIAL;;85702;n4;2;41;SAO PAULO;SP;01/03/2022;2761170;934344;1878122;370670;883048;-198605;1;0;
dado-Instituições-Individuais-resumo-03-22.csv;BB GESTÃO DE RECURSOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;30822936;BB - PRUDENCIAL;49906;80329;n2;1;16;BRASILIA;DF;01/03/2022;2757004;0;1018751;0;1738254;443782;3;0;
dado-Instituições-Individuais-resumo-03-22.csv;J.P. MORGAN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;32588139;JP MORGAN CHASE - PRUDENCIAL;20107;80116;n2;3;15;SAO PAULO;SP;01/03/2022;2754051;0;1457434;269999;1296617;52420;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;43815158;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;01/03/2022;2745394;0;1490278;0;1255116;61701;6;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;;;;b3S;2;9;SAO MIGUEL D'OESTE;SC;01/03/2022;2727634;1869511;2386772;1911234;340861;34925;0;50;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;;;;b3S;2;9;RODEIO BONITO;RS;01/03/2022;2712398;1974222;2340602;1636118;371795;16535;0;36;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;;;;b3S;2;9;BRASILIA;DF;01/03/2022;2712108;1993487;2030684;1952863;681424;20472;0;4;
dado-Instituições-Individuais-resumo-03-22.csv;WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23862762;WILL FINANCEIRA - PRUDENCIAL;;84600;n1;2;14;SAO PAULO;SP;01/03/2022;2709238;877078;2328029;2266381;381209;21319;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74064502;;;;b3S;2;9;FLORIANOPOLIS;SC;01/03/2022;2593550;1266584;2246794;2156497;346755;10727;0;20;
dado-Instituições-Individuais-resumo-03-22.csv;BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;;81029;n1;1;30;PORTO ALEGRE;RS;01/03/2022;2587234;1995877;1799769;1577731;787465;15766;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;STATE STREET BRASIL S.A. - BANCO COMERCIAL;9274232;STATE STREET BRASIL - PRUDENCIAL;;81627;b1;3;2;SAO PAULO;SP;01/03/2022;2585498;0;2182906;1118555;402592;-682;2;0;
dado-Instituições-Individuais-resumo-03-22.csv;DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.;43818780;BCO DAYCOVAL S.A - PRUDENCIAL;51987;81744;b2;2;8;SAO PAULO;SP;01/03/2022;2533179;2171184;1903849;1447830;629330;19277;2;0;
